name;primary_fuel;capacity_mw;Year;Generation_GWh;longitude;latitude
Colmar;Solar;1.58379;2013;;7.3849;48.1101
Colomiers;Solar;3.65295;2013;;1.3273;43.6116
Combrée;Biomass;1.063;2013;;-1.02;47.7068
Concarneau;Biomass;2.895;2013;;-3.9075;47.8962
Condom;Solar;10.35593;2013;;0.3741;43.9717
Conilhac-Corbières;Wind;16.7;2013;;2.7164;43.1849
Conilhac-de-la-Montagne;Wind;17.0;2013;;2.2053;42.9788
Conteville;Wind;4.0;2013;;-0.2442;49.0892
Contreuve;Wind;12.0;2013;;4.6155;49.3619
Coole;Wind;12.0;2013;;4.3915;48.7395
Coquelles;Wind;2.4;2013;;1.8143;50.9291
Corbières;Solar;1.32836;2013;;5.7455;43.761
Corcoué-sur-Logne;Solar;2.4899;2013;;-1.5998;46.9532
Coren;Wind;15.0;2013;;3.1086;45.0873
Cormainville;Wind;60.0;2013;;1.616;48.1207
Cormont;Wind;9.2;2013;;1.7442;50.5646
Corneilla-del-Vercol;Solar;1.84322;2013;;2.9518;42.6226
Cornimont;Hydro;4.615;2013;;6.8651;47.9686
Corpe;Wind;11.05;2013;;-1.1702;46.5054
Corroy;Wind;17.0;2013;;3.9576;48.7025
Corte;Solar;1.35635;2013;;9.0836;42.2704
Coti-Chiavari;Solar;2.26924;2013;;8.7525;41.7691
Cotignac;Solar;3.89115;2013;;6.1444;43.5235
Couffé;Wind;10.19;2013;;-1.2926;47.3885
Coulon;Solar;1.44682;2013;;-0.585;46.3374
Coulonges-Thouarsais;Wind;12.3;2013;;-0.3329;46.9234
Coulours;Wind;10.0;2013;;3.5941;48.162
Coume;Wind;10.0;2013;;6.583;49.197
Coupelle-Vieille;Wind;20.0;2013;;2.0772;50.5328
Coupéville;Wind;9.3;2013;;4.6234;48.9043
Courcelles-sur-Aire;Wind;20.0;2013;;5.2336;48.9405
Courdemanges;Wind;6.9;2013;;4.5086;48.6796
Courgis;Wind;12.0;2013;;3.7441;47.777
Cournon-d'Auvergne;Solar;1.72445;2013;;3.1862;45.7435
Courtisols;Solar;1.19304;2013;;4.5191;48.9774
Couteuges;Solar;10.38721;2013;;3.4967;45.1847
Couëron;Biomass;6.3;2013;;-1.7304;47.2305
Coyecques;Wind;8.2;2013;;2.1851;50.601
Crampagna;Hydro;1.18;2013;;1.589;43.0287
Crennes-sur-Fraubée;Wind;10.0;2013;;-0.2658;48.3824
Creutzwald;Wind;10.0;2013;;6.6815;49.2092
Criel-sur-Mer;Wind;14.82;2013;;1.3238;50.0191
Criquiers;Wind;6.6;2013;;1.7018;49.6761
Crissey;Hydro;1.3;2013;;5.479;47.0516
Croix-de-Metz;Gas;413.0;2013;;5.8917;48.675
Croixrault;Wind;2.3;2013;;1.9867;49.794
Cros-de-Géorand;Wind;10.26;2013;;4.1276;44.7994
Cruas;Wind;6.0;2013;;4.7562;44.6565
Cruas;Solar;3.90128;2013;;4.7562;44.6565
Crucey-Villages;Solar;24.02204;2013;;1.1064;48.6683
Cruguel;Wind;12.0;2013;;-2.5908;47.8779
Cruscades;Wind;11.5;2013;;2.8164;43.2
Crèvecoeur-le-Grand;Wind;12.0;2013;;2.0851;49.6128
Crédin;Wind;20.4;2013;;-2.7652;48.039
Crépy-en-Valois;Biomass;3.35;2013;;2.8967;49.2361
Créquy;Wind;20.25;2013;;2.0376;50.5028
Cubelles;Hydro;1.72;2013;;3.564;44.9969
Cuges-les-Pins;Solar;7.72742;2013;;5.7103;43.2809
Cuincy;Solar;11.91035;2013;;3.0345;50.3739
Cuq;Wind;12.0;2013;;2.0865;43.6531
Curbans;Solar;26.36344;2013;;6.0368;44.411
Curières;Solar;1.13499;2013;;2.8924;44.6495
Cusset;Biomass;1.065;2013;;3.4831;46.1372
Cusset-Jonage;Hydro;85.0;2013;;5.025;45.79
Cuxac-Cabardès;Wind;12.0;2013;;2.279;43.3905
Cuxac-Cabardès;Hydro;1.725;2013;;2.279;43.3905
DAMPIERRE;Nuclear;3560.0;2013;;2.5185;47.7321
DIRINON;Oil;170.0;2013;;-4.26;48.39
DK6;Gas;796.0;2013;;2.3255;51.0482
DONZERE MONDRAGON;Hydro;348.0;2013;;4.7423;44.3037
Damazan;Solar;1.90716;2013;;0.2751;44.2889
Damery;Wind;11.4;2013;;2.7362;49.7306
Dannes;Biomass;1.56;2013;;1.6061;50.5928
Dargies;Wind;12.0;2013;;1.9814;49.6988
Daumazan-sur-Arize;Solar;10.45652;2013;;1.3038;43.1448
Dehlingen;Wind;12.0;2013;;7.1811;48.9856
Delouze-Rosières;Wind;24.0;2013;;5.5315;48.5658
Derval;Wind;17.0;2013;;-1.6776;47.6577
Destry;Wind;12.0;2013;;6.5856;48.9456
Digoin;Solar;2.35214;2013;;4.0253;46.4891
Dijon;Solar;1.08662;2013;;5.0374;47.3231
Dijon;Biomass;9.02;2013;;5.0374;47.3231
Dinéault;Wind;1.2;2013;;-4.1674;48.2166
Dio-et-Valquières;Wind;11.97;2013;;3.2212;43.6688
Diou;Solar;12.05204;2013;;3.7361;46.5226
Dirinon;Wind;1.7;2013;;-4.2693;48.4011
Distré;Solar;2.21506;2013;;-0.1236;47.2232
Dohem;Wind;8.0;2013;;2.1694;50.6277
Domart-en-Ponthieu;Wind;10.0;2013;;2.1237;50.0758
Domène;Hydro;3.2;2013;;5.8371;45.2044
Domérat;Solar;5.0;2013;;2.571;46.351
Doncourt-lès-Longuyon;Wind;6.0;2013;;5.7144;49.4429
Donzère;Biomass;1.9;2013;;4.7088;44.4318
Douchy-les-Mines;Biomass;6.37;2013;;3.3894;50.2994
Doudelainville;Wind;10.0;2013;;1.7638;50.0011
Draguignan;Solar;1.6402;2013;;6.4548;43.5359
Drambon;Biomass;1.415;2013;;5.3791;47.3344
Droupt-Saint-Basle;Wind;12.3;2013;;3.9571;48.4802
Droupt-Sainte-Marie;Wind;12.3;2013;;3.9386;48.5017
Ducey;Hydro;1.6;2013;;-1.2793;48.6126
Ducos;Solar;8.75322;2013;;-60.9675;14.5779
Dunkerque;Biomass;7.15;2013;;2.337;51.0306
Duppigheim;Solar;1.02351;2013;;7.596;48.534
Durance;Solar;11.78586;2013;;0.1634;44.1574
EMILE HUCHET;Gas;826.0;2013;;6.7018;49.1526
EMILE HUCHET;Coal;995.0;2013;;6.697;49.151
Eaucourt-sur-Somme;Wind;10.0;2013;;1.8882;50.0684
Eauze;Solar;1.27649;2013;;0.1055;43.8609
Ebersheim;Solar;1.09706;2013;;7.4981;48.3027
Eget;Hydro;37.3;2013;;0.565;42.955
Eguzon;Hydro;72.0;2013;;1.613;46.455
Elne;Solar;2.45584;2013;;2.9719;42.6003
Embrun;Solar;1.04187;2013;;6.4754;44.5805
En Fayole;Solar;6.7;2013;;5.7534;46.5313
Enchanet;Hydro;35.0;2013;;2.194;45.082
Ennezat;Solar;1.5437;2013;;3.2161;45.8954
Entraigues-sur-la-Sorgue;Biomass;1.67;2013;;4.9328;43.9956
Entraygues-sur-Truyère;Hydro;12.1;2013;;2.5787;44.6548
Erbray;Wind;11.5;2013;;-1.3217;47.6693
Ervillers;Wind;6.0;2013;;2.8258;50.1646
Escamps;Wind;4.1;2013;;3.4734;47.7173
Eschau;Hydro;1.125;2013;;7.7308;48.4832
Esclavolles-Lurey;Wind;14.0;2013;;3.6499;48.5549
Esnouveaux;Wind;10.0;2013;;5.3485;48.1324
Esparron-de-Verdon;Solar;16.2137;2013;;5.9885;43.7433
Espeyrac;Hydro;1.95;2013;;2.5196;44.6192
Espinasses;Solar;4.48481;2013;;6.2324;44.4924
Esquay-sur-Seulles;Biomass;1.432;2013;;-0.6229;49.2717
Esquennoy;Wind;12.0;2013;;2.2698;49.6549
Estézargues;Solar;12.03533;2013;;4.6363;43.9543
Euvy;Wind;27.5;2013;;3.9935;48.7251
Eygliers;Hydro;25.0;2013;;6.65;44.672
Eymeux;Solar;1.0884;2013;;5.1827;45.067
Eymoutiers;Hydro;4.28;2013;;1.7405;45.7111
FESSENHEIM;Hydro;175.0;2013;;7.571;47.915
FESSENHEIM;Nuclear;1760.0;2013;;7.5631;47.9032
FLAMANVILLE;Nuclear;2660.0;2013;;-1.8823;49.5366
Fabrègues;Solar;2.26811;2013;;3.7714;43.5339
Falleron;Wind;11.5;2013;;-1.7007;46.8626
Familly;Wind;10.2;2013;;0.3469;48.9607
Fargues-sur-Ourbise;Solar;5.04464;2013;;0.1573;44.23
Fauquembergues;Wind;31.35;2013;;2.1113;50.5824
FAUX;Solar;11.5;2013;;0.623;44.782
Faux-la-Montagne;Hydro;2.3;2013;;1.9351;45.7431
Fel;Biomass;1.095;2013;;0.1124;48.7931
Feldkirch;Solar;2.02255;2013;;7.2729;47.8565
Feldkirch A;Solar;5.0;2013;;7.274;47.84
Felletin;Hydro;2.1;2013;;2.1825;45.8905
Felletin;Biomass;3.49;2013;;2.1825;45.8905
Ferme Du Plateau;Solar;10.0;2013;;-0.304;49.196
Ferrassières;Solar;3.274;2013;;5.4905;44.1394
Ferrière-et-Lafolie;Wind;12.0;2013;;5.0753;48.399
Feux;Biomass;1.067;2013;;2.8663;47.2295
Fiefs;Wind;12.8;2013;;2.321;50.4997
Fiennes;Wind;11.5;2013;;1.83;50.8239
Fienvillers;Wind;8.35;2013;;2.2351;50.1183
Fierville-Bray;Wind;20.0;2013;;-0.179;49.0649
Figanières;Solar;12.26303;2013;;6.4982;43.5675
Fillières;Wind;10.0;2013;;5.8423;49.4117
Fillé;Solar;4.5;2013;;0.133;47.915
Filstroff;Solar;1.73249;2013;;6.5305;49.325
Fitou;Wind;22.1;2013;;2.9662;42.8959
Flammerécourt;Wind;10.0;2013;;5.0437;48.3597
Flassans-sur-Issole;Solar;1.41573;2013;;6.2211;43.3766
Flavin;Solar;1.2025;2013;;2.6217;44.2881
Flavin;Wind;10.0;2013;;2.6217;44.2881
Florensac;Solar;1.019;2013;;3.4638;43.3861
Foix;Hydro;6.24;2013;;1.6102;42.9654
Folelli;Solar;12.0;2013;;9.531;42.457
Fonroche;Solar;4.0;2013;;0.5694;44.1814
Fontaine-Mâcon;Wind;12.3;2013;;3.5073;48.4581
Fontan;Hydro;8.5;2013;;7.5448;44.0215
Fontenay-sur-Mer;Biomass;2.376;2013;;-1.3081;49.4937
Fontenet;Solar;11.98302;2013;;-0.4636;45.9054
Fontenilles;Solar;7.16417;2013;;1.1969;43.5552
Fontienne;Solar;10.4;2013;;5.778;44.005
Fontpédrouse;Hydro;10.0;2013;;2.1949;42.463
Fontsalive;Solar;4.8;2013;;3.4365;46.0816
Fort-de-France;Biomass;6.6;2013;;-61.0692;14.6409
Fort-de-France;Solar;7.10742;2013;;-61.0692;14.6409
Fortel-en-Artois;Wind;11.4;2013;;2.2296;50.2575
Fos;Hydro;10.6;2013;;0.7473;42.8607
Fos-sur-Mer;Solar;1.73715;2013;;4.9042;43.4557
Fos-sur-Mer;Wind;14.0;2013;;4.9042;43.4557
Fos-sur-Mer;Biomass;40.462;2013;;4.8995;43.4534
Fougerolles-du-Plessis;Solar;3.23085;2013;;-0.9463;48.483
Fougères;Solar;2.29573;2013;;-1.1949;48.3526
Fouju;Biomass;1.672;2013;;2.7654;48.588
Foulcrey;Wind;13.2;2013;;6.8677;48.6398
Fourchambault;Biomass;3.26;2013;;3.0902;47.0169
Fraisse-sur-Agout;Wind;23.0;2013;;2.7972;43.5926
Framerville-Rainecourt;Wind;12.0;2013;;2.7201;49.8633
Francastel;Wind;12.0;2013;;2.1485;49.5899
Francheville;Wind;14.7;2013;;4.5395;48.8791
Freigné;Wind;9.2;2013;;-1.1061;47.5364
Fresnes-Tilloloy;Wind;10.0;2013;;1.7605;49.9828
Fresnes-en-Saulnois;Wind;11.9;2013;;6.4393;48.839
Fresnoy-Folny;Biomass;2.001;2013;;1.4359;49.8873
Fresnoy-le-Grand;Wind;13.8;2013;;3.4196;49.9537
Fressenneville;Wind;23.92;2013;;1.5667;50.0609
Freycenet-la-Tour;Wind;12.0;2013;;4.0707;44.9355
Freyssenet;Wind;10.6;2013;;4.5468;44.689
Froidfond;Wind;6.0;2013;;-1.7552;46.8796
Frontignan;Solar;3.57087;2013;;3.7493;43.4481
Fruges;Wind;43.1;2013;;2.0677;50.5099
Fréjus;Solar;2.10751;2013;;6.7637;43.4719
Frénouville;Wind;12.0;2013;;-0.2483;49.1325
Frévent;Wind;8.0;2013;;2.2933;50.2695
Fumel;Hydro;7.0;2013;;0.9804;44.5079
Fuveau;Solar;5.03936;2013;;5.5534;43.4598
Fère-Champenoise;Solar;1.07943;2013;;4.0161;48.7703
Fécamp;Wind;4.7;2013;;0.3961;49.7526
Féniers;Solar;4.314;2013;;2.1266;45.7445
GENISSIAT;Hydro;420.0;2013;;5.813;46.053
GENNEVILLIERS 1;Gas;203.0;2013;;2.3;48.9333
GERSTHEIM;Hydro;140.5;2013;;7.728;48.404
GOLFECH;Nuclear;2620.0;2013;;0.8443;44.106
GRAND MAISON;Hydro;1690.0;2013;;6.051;45.146
GRAVELINES;Nuclear;5460.0;2013;;2.1332;51.0141
Gaillac;Solar;5.71737;2013;;1.8862;43.9165
Gaillac;Hydro;6.2;2013;;1.8862;43.9165
Gamaches;Wind;11.5;2013;;1.5568;49.9949
Gambsheim;Hydro;1.1;2013;;7.8845;48.6926
Gap;Solar;3.26741;2013;;6.0647;44.5804
Garcelles-Secqueville;Wind;12.0;2013;;-0.2799;49.0965
Gardanne;Solar;10.07774;2013;;5.4803;43.4528
Garein;Solar;6.00188;2013;;-0.6499;44.0489
Gargilesse-Dampierre;Hydro;9.0;2013;;1.6202;46.5061
Garons;Solar;1.86337;2013;;4.4387;43.7716
Garrosse;Solar;8.46082;2013;;-0.9447;44.0071
Gavray;Wind;2.0;2013;;-1.3303;48.9024
Geloux;Solar;7.26595;2013;;-0.6403;43.9804
Gennetines;Solar;12.12215;2013;;3.405;46.63
Gentioux-Pigerolles;Solar;1.09656;2013;;2.0085;45.7848
Ger;Wind;8.2;2013;;-0.8037;48.6717
Germ;Hydro;3.1;2013;;0.4407;42.7767
Germinon;Wind;75.0;2013;;4.1786;48.8867
Ghisonaccia;Solar;1.2234;2013;;9.4225;42.0438
Ghisonaccia;Solar;12.0;2013;;9.445;42.035
Giat;Solar;1.01903;2013;;2.4767;45.7992
Gignac;Hydro;3.2;2013;;3.5736;43.6395
Ginasservis;Solar;11.0874;2013;;5.8372;43.6591
Ginestas;Solar;6.8;2013;;2.894;43.3
Giuncaggio;Hydro;2.1;2013;;9.3824;42.1921
Gogney;Wind;8.8;2013;;6.8693;48.6146
Golinhac;Hydro;45.0;2013;;2.605;44.606
Gommerville;Wind;27.85;2013;;1.8827;48.3788
Gonfreville;Wind;16.31;2013;;-1.4031;49.2312
Gonfreville-l'Orcher;Biomass;1.063;2013;;0.2219;49.4853
Gouchaupre;Wind;11.0;2013;;1.2952;49.9225
Gour Noir (Le);Hydro;40.0;2013;;2.067;45.071
Gourbeyre;Solar;1.30171;2013;;-61.6864;15.994
Gourgançon;Wind;48.0;2013;;4.0369;48.6674
Gournay-Loizé;Wind;12.0;2013;;-0.0487;46.1497
Goutrens;Solar;1.08415;2013;;2.3664;44.4387
Gouzon;Solar;2.59124;2013;;2.2304;46.1868
Grabels;Solar;4.4;2013;;3.762;43.645
Graincourt-lès-Havrincourt;Biomass;1.067;2013;;3.0976;50.1424
Grand-Fougeray;Wind;12.4;2013;;-1.7279;47.7339
Grandrif;Hydro;2.72;2013;;3.8348;45.5205
Grandval;Hydro;74.0;2013;;3.0745;44.9219
Grangent;Hydro;37.0;2013;;4.248;45.467
Granges;Biomass;1.897;2013;;4.7519;46.737
Grasse;Solar;1.29796;2013;;6.932;43.6558
Gratens;Solar;1.48365;2013;;1.123;43.3261
Gratot;Wind;2.0;2013;;-1.4952;49.0686
Graulhet;Solar;6.87749;2013;;2.0012;43.758
Gremirande;Solar;9.1;2013;;0.4347;43.5184
Greneville-en-Beauce;Wind;25.0;2013;;2.1103;48.1892
Grenoble;Solar;1.11183;2013;;5.721;45.1822
Grenoble Air Parc;Solar;5.0;2013;;5.348;45.359
Gruny;Wind;9.2;2013;;2.8171;49.7262
Gréning;Wind;6.9;2013;;6.8413;48.9741
Gréoux-les-Bains;Solar;82.0;2013;;5.822;43.776
Guchen;Hydro;6.5;2013;;0.3213;42.8567
Gueltas;Biomass;1.065;2013;;-2.811;48.0915
Gueltas;Wind;9.3;2013;;-2.811;48.0915
Guern;Wind;8.0;2013;;-3.1022;48.0346
Guerville;Wind;11.5;2013;;1.5259;49.9524
Gueschart;Wind;38.0;2013;;1.9886;50.2388
Gueures;Wind;7.5;2013;;0.9558;49.8425
Guichainville;Biomass;8.75;2013;;1.179;48.9802
Guigneville;Wind;18.0;2013;;2.173;48.2157
Guilberville;Wind;8.0;2013;;-0.9493;48.987
Guindrecourt-sur-Blaise;Wind;8.0;2013;;4.98;48.2978
Guipel;Solar;1.03703;2013;;-1.7236;48.2925
Guitinières;Solar;1.484;2013;;-0.5107;45.4422
Gujan-Mestras;Solar;1.0172;2013;;-1.0842;44.5942
Guégon;Wind;10.0;2013;;-2.5859;47.9251
Guéhenno;Wind;3.6;2013;;-2.6511;47.892
Guénin;Solar;1.19381;2013;;-2.9668;47.9053
Génos;Hydro;1.312;2013;;0.3912;42.7522
Générac;Solar;1.02731;2013;;4.3588;43.7239
Gétigné;Solar;3.92821;2013;;-1.2177;47.0812
Gétigné A;Solar;5.5;2013;;-1.197;47.091
HAVRE 4;Coal;580.0;2013;;0.1491;49.4757
Hambers;Wind;8.2;2013;;-0.4261;48.254
Hangest-en-Santerre;Wind;12.0;2013;;2.602;49.7517
Harcanville;Wind;9.2;2013;;0.7684;49.708
Hargicourt;Wind;16.2;2013;;2.5195;49.7132
Haucourt-Moulaine;Wind;2.2;2013;;5.8074;49.4964
Haut de la Lande;Solar;9.0;2013;;-0.621;44.481
Hautefage;Hydro;25.0;2013;;1.994;45.06
Hauteluce;Hydro;8.5;2013;;6.6156;45.7642
Hautevesnes;Wind;12.3;2013;;3.2351;49.109
Hauteville;Wind;25.0;2013;;3.5236;49.8888
Heliovale;Solar;4.5;2013;;3.2605;43.3428
Hendecourt-lès-Cagnicourt;Wind;12.0;2013;;2.949;50.2148
Herlincourt;Wind;13.8;2013;;2.2917;50.3444
Herly;Wind;12.0;2013;;1.9906;50.5411
Herm;Solar;1.62593;2013;;-1.1252;43.8072
Hermin;Wind;11.5;2013;;2.5529;50.4141
Hersin-Coupigny;Biomass;1.75;2013;;2.6423;50.4451
Hescamps;Wind;6.0;2013;;1.8781;49.7289
Hillion;Hydro;2.7;2013;;-2.6463;48.5028
Hilsenheim;Solar;1.46003;2013;;7.5734;48.297
Hippodrome 1;Solar;12.0;2013;;-0.672;44.081
Hombleux;Wind;18.0;2013;;2.9916;49.7434
Hombourg;Solar;3.13082;2013;;7.491;47.7565
Hospitalet (L');Hydro;93.3;2013;;1.797;42.588
Hostens;Solar;23.31344;2013;;-0.6566;44.4849
Houdelaincourt;Wind;12.0;2013;;5.4565;48.5517
Hourtin;Solar;11.1;2013;;-1.029;45.201
Huclier;Wind;13.8;2013;;2.3547;50.4363
Huiron;Wind;6.9;2013;;4.495;48.6925
Huparlac;Solar;1.57687;2013;;2.7534;44.7109
Hyères;Solar;5.42097;2013;;6.1896;43.102
Héninel;Wind;6.0;2013;;2.8708;50.2333
Hétomesnil;Wind;12.0;2013;;2.0404;49.6316
Hézecques;Wind;18.2;2013;;2.1911;50.5342
Iffendic;Wind;2.2;2013;;-2.0243;48.1139
Igney;Wind;13.2;2013;;6.8196;48.6327
Ille-sur-Têt;Solar;11.19511;2013;;2.6162;42.6772
Illois;Wind;9.0;2013;;1.6461;49.7452
Iron;Wind;24.0;2013;;3.6645;49.9509
Is-en-Bassigny;Wind;12.0;2013;;5.447;48.0345
Isigny-le-Buat;Biomass;1.215;2013;;-1.1828;48.6213
Isles-les-Meldeuses;Biomass;1.9;2013;;3.0133;48.998
Issoire;Solar;1.29353;2013;;3.245;45.5456
Issy-les-Moulineaux;Biomass;55.0;2013;;2.2645;48.8231
Issé;Biomass;2.134;2013;;-1.456;47.6173
Istres;Solar;35.36262;2013;;4.9161;43.5842
Ivergny;Wind;12.0;2013;;2.3794;50.2377
Izernore;Hydro;3.6;2013;;5.5632;46.2184
Jacou;Solar;1.00656;2013;;3.9122;43.6633
Jaillon;Solar;36.00882;2013;;5.9778;48.7837
Janville;Wind;20.1;2013;;1.8895;48.2008
Jouques;Hydro;78.0;2013;;5.656;43.681
Jouy-aux-Arches;Hydro;4.0;2013;;6.0867;49.0644
Jouy-en-Pithiverais;Wind;12.0;2013;;2.1307;48.1498
Juillé;Wind;10.8;2013;;0.126;48.2444
Jurançon;Hydro;1.129;2013;;-0.4069;43.2701
Jussac;Solar;12.54012;2013;;2.418;44.9952
Juvignac;Solar;1.16795;2013;;3.7963;43.6245
KEMBS;Hydro;153.7;2013;;7.52;47.655
Ker Poiré sur Vie;Solar;5.2;2013;;-1.438;46.747
Kergrist;Wind;19.7;2013;;-2.9286;48.1474
Kergrist-Moëlou;Wind;27.3;2013;;-3.333;48.2773
Koungou;Solar;5.25397;2013;;45.1864;-12.747
Kourou;Solar;13.58552;2013;;-52.7663;4.9334
L'Isle-Jourdain;Hydro;5.1;2013;;0.6985;46.2384
L'Isle-en-Dodon;Solar;2.26612;2013;;0.8337;43.3815
L'Isle-sur-la-Sorgue;Solar;2.2588;2013;;5.0559;43.913
L'Étang-Salé;Solar;1.96369;2013;;55.3811;-21.2766
L'Île-d'Olonne;Wind;5.34;2013;;-1.7737;46.5696
LUCY 3;Coal;245.0;2013;;4.351;46.667
La Bastide-Puylaurent;Hydro;3.7;2013;;3.888;44.5658
La Bastide-de-Bousignac;Solar;1.23905;2013;;1.8846;43.0582
La Bastide-du-Salat;Hydro;1.24;2013;;0.9998;43.0609
La Benâte;Wind;12.0;2013;;-0.5576;46.0075
La Bresse;Hydro;4.256;2013;;6.9255;48.0184
La Bridoire;Hydro;7.0;2013;;5.7378;45.5299
La Carrière des Plaines;Solar;8.2;2013;;5.124;43.704
La Cavalerie;Solar;1.06181;2013;;3.1837;44.0117
La Chaize-le-Vicomte;Solar;1.09879;2013;;-1.2919;46.6729
La Chapelle-Gaudin;Wind;12.3;2013;;-0.3859;46.9248
La Chapelle-Laurent;Solar;4.79038;2013;;3.243;45.1831
La Chapelle-Laurent;Wind;6.0;2013;;3.243;45.1831
La Chapelle-Rousselin;Wind;7.5;2013;;-0.8025;47.1949
La Chapelle-sur-Erdre;Solar;1.21898;2013;;-1.5601;47.303
La Chaussée-sur-Marne;Wind;22.25;2013;;4.5435;48.8434
La Ciotat;Solar;2.01092;2013;;5.6122;43.1925
La Combe;Solar;4.5;2013;;5.0992;44.0874
La Crau;Solar;1.23701;2013;;6.093;43.1636
La Découverte;Solar;12.0;2013;;2.265;44.565
La Désirade;Wind;1.65;2013;;-61.053;16.3115
La Fage-Montivernoux;Wind;11.69;2013;;3.1517;44.7471
La Fare-les-Oliviers;Solar;4.91378;2013;;5.2024;43.5547
La Fare-les-Oliviers;Biomass;1.091;2013;;5.2024;43.5547
La Faye;Wind;12.0;2013;;0.1593;46.0194
La Forêt Marcolès;Solar;8.9;2013;;2.393;44.756
La Forêt-sur-Sèvre;Solar;1.38752;2013;;-0.648;46.7594
La Fossette;Solar;6.5;2013;;4.896;43.467
La Gacilly;Wind;12.0;2013;;-2.1562;47.7729
La Garbage B;Solar;11.5;2013;;-0.202;44.09
La Garde;Solar;2.05746;2013;;6.0191;43.1267
La Garnache;Solar;1.47021;2013;;-1.8251;46.8974
La Garnache;Wind;12.0;2013;;-1.8251;46.8974
La Genétouze;Solar;5.26764;2013;;-0.0523;45.2212
La Granes;Solar;11.0;2013;;4.668;43.979
La Grave;Hydro;5.2;2013;;6.2836;45.0601
La Haie-Traversaine;Wind;12.0;2013;;-0.6132;48.3589
La Limouzinière;Wind;12.15;2013;;-1.6412;46.9877
La Llagonne;Hydro;9.07;2013;;2.094;42.5377
La Léchère;Hydro;1.9;2013;;6.4611;45.5275
La Marne;Wind;10.25;2013;;-1.7184;46.9916
La Motte-de-Galaure;Wind;4.0;2013;;4.9007;45.1992
La Mède;Solar;7.6;2013;;5.114;43.395
La Neuville-Bosmont;Wind;12.0;2013;;3.8333;49.7149
La Palme;Solar;4.8766;2013;;2.9948;42.9653
La Palme;Wind;9.2;2013;;2.9948;42.9653
La Pommeraye;Solar;1.14545;2013;;-0.8698;47.3429
La Possession;Solar;3.22811;2013;;55.683;-20.9574
La Prénessaye;Wind;10.0;2013;;-2.6476;48.1859
La Prétière;Hydro;1.65;2013;;6.6096;47.4459
La Redoune;Solar;12.0;2013;;-1.012;45.202
La Roche-de-Rame;Hydro;2.095;2013;;6.617;44.7659
La Roche-des-Arnauds;Solar;1.21921;2013;;5.9599;44.5839
La Roche-sur-Yon;Solar;2.23223;2013;;-1.4079;46.6676
La Roche-sur-Yon;Solar;5.0;2013;;-1.435;46.7
La Rochelle;Solar;2.1538;2013;;-1.175;46.162
La Rochelle-Normande;Solar;1.98698;2013;;-1.4354;48.7632
La Répara-Auriples;Wind;4.8;2013;;4.9943;44.6612
La Salvetat-Peyralès;Solar;1.72735;2013;;2.1966;44.2211
La Salvetat-sur-Agout;Solar;1.00009;2013;;2.6873;43.602
La Selve;Solar;1.38843;2013;;2.5364;44.1057
La Seyne-sur-Mer;Solar;1.68143;2013;;5.8708;43.089
La Souterraine;Wind;8.0;2013;;1.4759;46.2369
La Teronde;Solar;7.1;2013;;4.0279;44.0987
La Teste-de-Buch;Solar;1.24445;2013;;-1.1751;44.5562
La Tour-sur-Orb;Solar;4.05276;2013;;3.151;43.6559
La Tourlandry;Wind;10.0;2013;;-0.699;47.143
La Trinité;Solar;1.07462;2013;;-60.9506;14.7383
La Tronche;Biomass;5.7;2013;;5.744;45.2097
La Tâche;Wind;16.304;2013;;0.3638;45.87
La Verdière;Solar;6.46758;2013;;5.9524;43.6467
La Veuve;Biomass;9.1;2013;;4.3337;49.0371
La Ville-Dieu-du-Temple;Solar;1.13183;2013;;1.2211;44.0429
La Vraie-Croix;Biomass;1.115;2013;;-2.5187;47.6899
Labastide-Rouairoux;Solar;1.01868;2013;;2.6361;43.4835
Labessière-Candeil;Biomass;3.675;2013;;2.0196;43.8005
Labry;Biomass;1.675;2013;;5.8724;49.1832
Lacombe;Wind;8.0;2013;;2.2404;43.4059
Lacourt;Hydro;3.6;2013;;1.1708;42.9332
Lacuje;Solar;9.0;2013;;0.15;44.065
Ladinhac;Solar;1.0015;2013;;2.5093;44.7671
Lafitte-sur-Lot;Solar;7.97865;2013;;0.4367;44.3536
Lafresguimont-Saint-Martin;Wind;12.0;2013;;1.8101;49.8228
Laguiole;Hydro;9.5;2013;;2.8677;44.6943
Laguiole;Solar;2.11392;2013;;2.8677;44.6943
Lagune de Toret;Solar;22.0;2013;;-0.979;44.407
Laissac;Solar;1.8917;2013;;2.8173;44.3651
Laluque;Solar;3.84398;2013;;-0.9863;43.8512
Lamagistere;Solar;5.0;2013;;0.837;44.128
Lamanon;Hydro;1.6;2013;;5.0886;43.7049
Lamballe;Wind;9.2;2013;;-2.4951;48.4687
Lamentin;Solar;1.93806;2013;;-61.6688;16.241
Lamontélarié;Wind;12.0;2013;;2.6084;43.6205
Lanas;Solar;1.0328;2013;;4.384;44.5371
Lanau;Hydro;21.0;2013;;3.003;44.891
Landroff;Wind;16.0;2013;;6.6172;48.9648
Landry;Hydro;4.3;2013;;6.7617;45.5637
Laneuville-au-Rupt;Wind;11.5;2013;;5.5762;48.7072
Lanfains;Wind;7.5;2013;;-2.9117;48.3658
Langelé;Solar;12.0;2013;;-0.951;43.889
Langogne;Hydro;8.0;2013;;3.8338;44.7238
